2010010510;2.6000000000000227
2010010513;0.5
2010010513;3.8000000000000114
2010010513;1.3000000000000114
2010010516;1.7000000000000455
2010010516;-0.5
2010010519;4.100000000000023
2010010519;11.900000000000034
2010010522;-7.399999999999977
2010010522;-0.6999999999999886
2010010522;3.5
2010010601;-4.399999999999977
2010010604;-2.6999999999999886
2010010604;-6.199999999999989
2010010607;1.5
2010010607;3.900000000000034
2010010607;-10.599999999999966
2010010607;3.5
2010010610;-7.0
2010010610;-6.599999999999966
2010010713;1.400000000000034
2010010713;-1.5
2010010716;2.3000000000000114
2010010716;6.600000000000023
2010010722;-7.099999999999966
2010010722;-1.8999999999999773
2010010801;3.3000000000000114
2010010801;-0.0999999999999659
2010010801;-0.8999999999999773
2010010801;3.0
2010010804;-3.8999999999999773
2010010807;0.30000000000001137
2010010813;-3.2999999999999545
2010010613;1.900000000000034
2010010616;-4.0
2010010616;2.8000000000000114
2010010616;5.7000000000000455
2010010619;-3.1999999999999886
2010010619;-1.0
2010010622;0.20000000000004547
2010010701;1.2000000000000455
2010010707;-0.39999999999997726
2010010707;2.3000000000000114
2010010407;-6.599999999999966
2010010407;1.6000000000000227
2010010407;-1.8999999999999773
2010010407;4.0
2010010410;1.2000000000000455
2010010419;0.4000000000000341
2010010419;3.2000000000000455
2010010419;0.7000000000000455
2010010419;7.100000000000023
2010010422;-4.199999999999989
2010010422;0.30000000000001137
2010010501;1.5
2010010501;-4.2999999999999545
2010010501;-5.599999999999966
2010010501;-3.8999999999999773
2010010501;-0.0999999999999659
2010010501;5.2000000000000455
2010010504;-0.2999999999999545
2010030204;2.7000000000000455
2010030207;1.0
2010030210;13.0
2010030213;8.900000000000034
2010030213;11.400000000000034
2010030216;15.400000000000034
2010030219;6.2000000000000455
2010030219;8.0
2010030222;9.600000000000023
2010030222;6.0
2010030222;11.600000000000023
2010030301;0.0
2010030101;3.0
2010030101;7.2000000000000455
2010030101;3.400000000000034
2010030104;1.5
2010030110;4.800000000000011
2010030110;8.400000000000034
2010030116;6.800000000000011
2010030116;11.100000000000023
2010030116;14.600000000000023
2010030116;16.100000000000023
2010030116;12.5
2010030119;6.800000000000011
2010030119;8.5
2010030119;8.200000000000045
2010030119;12.200000000000045
2010030122;3.3000000000000114
2010030122;6.300000000000011
2010030122;6.0
2010022722;9.300000000000011
2010022804;7.400000000000034
2010022807;9.700000000000045
2010022810;8.700000000000045
2010022810;15.800000000000011
2010022813;9.100000000000023
2010022816;10.600000000000023
2010022816;17.900000000000034
2010022819;6.100000000000023
2010022819;5.2000000000000455
2010022316;12.800000000000011
2010022316;11.700000000000045
2010022322;8.600000000000023
2010022322;8.5
2010022401;5.400000000000034
2010022404;9.100000000000023
2010022404;7.600000000000023
2010022407;7.5
2010022407;9.800000000000011
2010022407;10.700000000000045
2010022410;12.5
2010022416;9.400000000000034
2010022416;10.400000000000034
2010022422;9.700000000000045
2010022501;9.5
2010022510;7.100000000000023
2010022510;8.5
2010022510;6.2000000000000455
2010022513;13.0
2010022516;8.800000000000011
2010022516;15.400000000000034
2010022519;10.700000000000045
2010022519;9.600000000000023
2010022522;8.0
2010022610;7.600000000000023
2010022610;7.600000000000023
2010022613;8.700000000000045
2010022613;17.200000000000045
2010022622;7.2000000000000455
2010022701;5.400000000000034
2010022707;4.7000000000000455
2010022707;8.700000000000045
2010022710;9.100000000000023
2010022710;6.0
2010022716;11.900000000000034
2010022719;10.200000000000045
2010022216;9.900000000000034
2010022216;8.0
2010022216;9.0
2010022219;14.0
2010022301;9.400000000000034
2010022301;4.600000000000023
2010022304;9.200000000000045
2010022310;10.200000000000045
2010022310;13.100000000000023
2010022313;12.100000000000023
2010041223;5.0
2010041223;6.5
2010041223;6.100000000000023
2010041223;10.300000000000011
2010041223;7.2000000000000455
2010041305;9.300000000000011
2010041308;6.0
2010041308;3.3000000000000114
2010041308;3.1000000000000227
2010041311;10.600000000000023
2010041311;9.600000000000023
2010041314;15.800000000000011
2010041314;12.800000000000011
2010041317;10.200000000000045
2010041317;14.900000000000034
2010041320;10.200000000000045
2010041320;11.100000000000023
2010040711;9.200000000000045
2010040714;12.5
2010040717;14.100000000000023
2010040723;6.900000000000034
2010040723;8.800000000000011
2010040802;7.800000000000011
2010040802;6.7000000000000455
2010040802;8.5
2010040802;13.200000000000045
2010040805;10.200000000000045
2010040805;6.400000000000034
2010040805;4.7000000000000455
2010040808;8.800000000000011
2010040811;10.300000000000011
2010040811;8.100000000000023
2010040811;7.100000000000023
2010041017;18.0
2010041020;9.800000000000011
2010041020;10.700000000000045
2010041020;19.80000000000001
2010041023;11.200000000000045
2010041105;3.7000000000000455
2010041105;6.800000000000011
2010041105;5.0
2010041108;14.0
2010041111;14.600000000000023
2010041114;19.5
2010041117;8.800000000000011
2010041123;7.300000000000011
2010041123;11.0
2010041202;5.800000000000011
2010041202;7.0
2010041208;2.5
2010041208;5.7000000000000455
2010041217;12.200000000000045
2010040917;16.80000000000001
